,ANO,COMBUSTÍVEL,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,TOTAL
110,2013,ETANOL HIDRATADO (m3),1127876.241,1627767.291,7128666.5649999995,1975827.793,1027521.46,1117347.2480000001,1096031.098,1425556.61,1848649.3190000001,1076840.851,1030902.2699999999,1298792.5590000001,1728146.6190000002
111,2013,GASOLINA C (m3),5175420.956,3920028.921,5764523.695,7857932.517,5186507.91,5995950.24,13365838.842,6690607.574,6007218.859,7557042.495,4658906.04,4598002.549,6074492.586
112,2013,GASOLINA DE AVIAÇÃO (m3),7833.09587093578,22482.43569845871,13923.362547676641,9130.456234486774,15918.58919184468,11483.558389650858,14159.858173790992,11992.401782379779,7521.593480087824,7414.283078739293,9834.03230605329,11677.766032274027,10497.273213621353
113,2013,GLP (m3),2312777.9609922916,1445551.3618225239,1503916.719121104,2116136.3464504485,1544085.393140101,1284905.166081376,2094757.7265499544,2410677.9528582934,1671630.5057497828,2026366.333681453,4295217.568566318,2173401.6392596704,1673543.4380455285
114,2013,GLP - Até P13 (m3),1489933.2771739126,1155946.4347826093,1661075.3188405791,1072096.4492753628,1129679.9057971009,1534805.268115942,1132517.0760869558,930305.5815217383,1613625.6123188406,1713162.873188406,1253529.1105072456,1521072.5471014497,2636009.5452898555
115,2013,GLP - Outros (m3),1659208.0232764627,683468.3620857577,517597.00326291914,651702.6421517122,373454.91254716006,374236.8133240025,581331.0783345056,411568.31705314503,354599.5845596359,481132.1142311143,697515.0796698846,418101.39524253685,505293.78658000636
116,2013,QUEROSENE DE AVIAÇÃO (m3),1042081.566,926376.807,781401.319,1819337.2809999997,3238389.3740000003,856205.881,702597.991,966507.636,731073.509,709961.0380000001,902279.639,1125179.599,648259.3659999999
117,2013,QUEROSENE ILUMINANTE (m3),821.783,917.701,1108.334,782.117,780.785,1339.212,3314.125,883.2239999999999,721.342,1924.114,1451.6109999999999,2658.238,2142.45
118,2013,ÓLEO COMBUSTÍVEL (m3),1083232.875,417264.687,399051.783,1323562.956,841117.285,1502735.864,439715.215,685297.942,982606.117,529577.402,644251.245,454598.13899999997,678081.202
119,2013,ÓLEO DIESEL (OUTROS ) (m3),6671.0380000000005,3167.741,3478.432,3274.9030000000002,2962.295,2428.33,3672.2380000000003,2795.976,3417.635,14750.605,16346.198,5017.709,4664.408
120,2013,ÓLEO DIESEL (m3),10436212.217,7413969.523,9037162.218999999,6619330.887,7815019.149999999,9055912.477,6567325.026,5608092.683,9283415.276,11865706.89,7958846.524,7906145.191,17577852.105
121,2013,ÓLEO DIESEL MARÍTIMO (m3),76539.717,63421.088,70690.371,85551.094,68760.55799999999,189856.215,63887.49,206702.978,363418.351,98521.87,78173.667,128746.293,97216.302
122,2013,ÓLEO DIESEL S-10 (m3),1108467.5389999999,1021294.741,1460507.966,1800554.264,1429328.792,1819113.645,3486575.007,1614583.117,1225792.185,1801676.703,1062922.972,1185489.352,1887725.655
123,2013,ÓLEO DIESEL S-1800 (m3),4028399.508,4293297.644,2933009.981,2045950.111,3423260.161,5700967.549,3351485.737,2881826.752,4771571.084,2063956.861,2612954.497,3926242.561,3288093.576
124,2013,ÓLEO DIESEL S-500 (m3),2800923.904,2437334.117,2469658.943,4206118.696,4297501.611,2967911.382,2827035.838,9204837.946,6674480.863,3441812.14,3205355.615,2188606.881,2534230.77
125,2014,ETANOL HIDRATADO (m3),1848591.0678682446,1211308.2295286264,1782663.5498506639,8090131.467541136,2242618.7883610106,1184287.9366002693,1219380.412679427,1217269.7801698998,1567244.2424477017,1983443.227271882,1147628.456981841,1087235.4530416585,1406427.6996576437
126,2014,GASOLINA C (m3),6521074.5600000005,5512011.045,4174095.898,6273353.325,8463224.57,5523098.555,6482348.8,13969311.554000001,7136729.934,6563152.67,8169209.484,4981692.377,4959190.8440000005
127,2014,GASOLINA DE AVIAÇÃO (m3),10124.675,7816.137,21499.468,14025.786,9494.73,15136.146999999999,11076.376999999999,13926.224,12222.231,7625.832,7097.443,10147.458,12295.130000000001
128,2014,GLP (m3),1703387.0380434776,2335058.3731884058,1461081.0434782605,1544934.117753623,2159442.3224637676,1557518.6141304346,1313893.798913043,2166415.4094202896,2422257.1431159447,1700031.9166666656,2068758.5380434776,4267159.686594207,2187986.878623188
129,2014,GLP - Até P13 (m3),1542087.3858695657,2605885.1050724676,1511319.643115942,1164110.509057972,1675538.500000001,1085602.3858695654,1162098.485507246,1564258.9130434785,1143029.4076086963,952498.0217391299,1663907.617753623,1715577.9927536228,1272157.5289855069
130,2014,GLP - Outros (m3),427874.38768115925,526671.1521739134,1661274.5815217397,676667.2355072458,539276.5289855073,659519.8731884055,375478.6576086957,382835.6322463762,595183.4094202894,414489.20652173867,361395.77717391314,502507.79166666674,706679.1503623186
131,2014,QUEROSENE DE AVIAÇÃO (m3),660791.85,1058875.0860000001,940050.329,810851.453,1806006.2780000002,3415284.0130000003,902560.052,732661.646,1018435.113,739405.653,742241.627,908225.031,1205062.167
132,2014,QUEROSENE ILUMINANTE (m3),1775.075,775.667,708.432,1027.525,543.835,455.884,1120.069,2372.075,849.207,521.337,1279.948,915.191,2223.7349999999997
133,2014,ÓLEO COMBUSTÍVEL (m3),1083729.011,1396356.0590000001,536048.497,476860.791,1636019.724,971419.1969999999,1611434.09,530416.377,844116.989,1335160.408,578033.08,800384.192,590178.723
134,2014,ÓLEO DIESEL (OUTROS ) (m3),3549.8950000000004,14253.243999999999,13691.702,4344.67,3305.37,4730.061,3481.043,2671.309,7203.197,2116.397,2314.793,2916.227,2574.648
135,2014,ÓLEO DIESEL (m3),17602465.84,10878043.617,7776648.515,9287384.954,6794070.869,8001083.953,9613041.041,6651092.125,5629223.584,9343378.308,12196248.789,8221647.203,8068906.38
136,2014,ÓLEO DIESEL MARÍTIMO (m3),371468.335,109356.182,76561.917,124365.026,91997.546,78233.391,62885.707,73969.448,79981.052,71043.56599999999,205550.36800000002,62892.600000000006,188205.652
137,2014,ÓLEO DIESEL S-10 (m3),1899909.5459999999,2429165.925,1592928.387,1740093.806,2452306.835,1653099.8,1427894.639,2135574.023,2679126.103,2093828.395,2432317.128,4838428.205,2468586.258
138,2014,ÓLEO DIESEL S-1800 (m3),292636.35099999997,104809.575,92504.24,101805.666,87651.84000000001,109736.63600000001,105592.77900000001,94260.125,100511.976,809951.11,134076.385,169513.492,92946.525
139,2014,ÓLEO DIESEL S-500 (m3),8223741.197,5656564.333,6659685.756,5031776.208,6085696.495,6973968.782,4821634.751,4027458.61,6189386.58,9317579.053000001,5766549.769,5157921.148,12348353.399999999
140,2015,ETANOL HIDRATADO (m3),2095267.908,3216282.0209999997,1478214.756,2057180.987,10182820.367999999,3003257.45,1575773.335,1833347.269,1810948.1570000001,2284664.962,2924150.109,1704281.158,1559290.53
141,2015,GASOLINA C (m3),4463249.527,5984083.157,5182368.205,3832720.068,5854713.446,7513167.396000001,5350406.677,6178313.62,12454897.229,6705334.362,6297619.3889999995,7837367.805,4620562.259
142,2015,GASOLINA DE AVIAÇÃO (m3),10283.462506125006,9147.91408640159,6086.774921432805,18171.61479923159,10720.446722482448,7481.431042033446,13163.413831195332,10445.331431511067,11835.051393468913,10103.038446752598,6419.619872851399,5810.098208162763,7787.694738351076
143,2015,GLP (m3),2175525.1775362315,1714380.5561594204,2340494.2826086953,1454387.0797101455,1522067.4528985503,2136856.3985507246,1528029.208333332,1272478.601449275,2110813.726449275,2395784.2934782654,1664451.563405797,2036475.8387681153,4146509.9764492805
144,2015,GLP - Até P13 (m3),1724250.2409420288,1268425.2735507241,1544516.8387681167,2591676.5525362305,1517972.054347827,1190033.1376811597,1693942.95289855,1093358.5054347822,1157678.2427536224,1567332.5670289854,1137513.1177536226,938684.7355072461,1661198.6938405798
145,2015,GLP - Outros (m3),449615.0326086964,671534.0525362323,396026.28985507286,491958.99999999953,1554833.4239130395,657553.123188405,524347.4184782606,646551.329710145,361028.57427536265,364389.21014492726,569523.8315217395,390516.0905797099,333793.86594202893
146,2015,QUEROSENE DE AVIAÇÃO (m3),1226357.375,645486.407,1026838.8380000001,913515.2250000001,786736.1660000001,1746238.04,3371783.5029999996,865541.85,737041.825,1023240.702,747049.448,723960.014,896363.045
147,2015,QUEROSENE ILUMINANTE (m3),1909.858,1541.432,519.706,518.668,703.115,488.829,493.673,655.2719999999999,2040.434,370.69,472.837,1011.145,822.091
148,2015,ÓLEO COMBUSTÍVEL (m3),466743.432,845784.825,1087775.818,388313.874,411175.897,1004559.318,650100.86,1591231.5760000001,465521.383,666098.976,1144105.146,454059.057,688058.8099999999
149,2015,ÓLEO DIESEL (OUTROS ) (m3),4908.974,2764.936,2211.094,2294.86,2174.996,3552.558,14993.681999999999,13642.465,3603.108,2768.545,2926.471,1998.547,1802.5520000000001
150,2015,ÓLEO DIESEL (m3),7672658.994540804,16949136.835589677,10555098.160575455,7238648.651584628,8869866.55520656,6610909.236585334,7608595.509272758,9075520.982327683,6495308.722641269,5356055.177132476,8797339.59767716,11360021.464999512,7832580.855866723
151,2015,ÓLEO DIESEL MARÍTIMO (m3),87792.241,77293.89300000001,201306.915,76803.553,191427.802,410557.17799999996,97831.95,77866.943,122881.334,94701.974,73174.8,73666.658,75354.927
152,2015,ÓLEO DIESEL S-10 (m3),2997080.651,2375123.005,2668902.552,5309089.296,2820364.108,2122575.028,2678029.754,1852035.8939999999,1921831.145,2692459.878,1867191.027,1568581.0939999998,2363152.5239999997
153,2015,ÓLEO DIESEL S-1800 (m3),69243.359,668142.447,118288.321,122665.34399999998,69224.906,200364.25900000002,74911.566,76570.01699999999,75106.739,96920.425,92049.056,92687.17199999999,82148.497
154,2015,ÓLEO DIESEL S-500 (m3),5562153.058999999,8165043.18,5139416.374,4508930.524,11327617.068,7578347.613,4913731.677,6018967.937,4586959.898,5519537.361,6210341.277,4457018.017,3638635.739
155,2016,ETANOL HIDRATADO (m3),1303004.027,1605378.838,2545378.81,1169289.279,1564459.515,8870654.733000001,2320665.774,1308103.186,1393133.0,1379436.651,1933622.085,2431200.2260000003,1347362.2280000001
156,2016,GASOLINA C (m3),4866860.294,4750177.502,6225577.836,5354658.693,4010291.212,6169963.436,7843697.6389999995,5584298.9860000005,6366257.136,13143468.608000001,7044184.212,6624391.99,8054336.212
157,2016,GASOLINA DE AVIAÇÃO (m3),7103.393,9205.052,8419.083,5997.544,16323.313999999998,9369.89,7566.262,11243.607,8904.471,10717.625,9148.392,5348.694,5144.387
158,2016,GLP (m3),4152428.6847826093,2191569.199275363,1736543.1268115933,2397209.5416666656,1440347.1594202893,1545291.835144928,2147775.088768116,1533724.7862318833,1312721.3097826082,2124593.356884058,2456272.657608693,1701168.7934782614,2055563.750000003
159,2016,GLP - Até P13 (m3),962174.0833333327,1672436.1775362322,1778269.3442028991,1293710.5307971016,1565877.2735507253,2618890.7554347864,1533938.6086956528,1197062.994565217,1694397.5289855073,1089292.6394927537,1177386.3967391306,1585701.1449275368,1141919.724637681
160,2016,GLP - Outros (m3),391805.0615942026,350547.2264492755,452157.1793478255,678003.3134057968,407458.2626811596,489686.4764492744,1533537.9293478224,657630.5905797102,539480.132246377,702812.0126811599,351054.5199275364,367905.4384057973,562073.9438405804
161,2016,QUEROSENE DE AVIAÇÃO (m3),830337.27,1133864.7,598715.463,919438.356,848336.474,699146.01,1657876.834,3159243.019,800181.059,662440.3250000001,901206.157,664100.1159999999,654605.267
162,2016,QUEROSENE ILUMINANTE (m3),968.4000000000001,1685.886,1322.7179999999998,594.489,482.94,660.366,453.373,491.923,610.655,2455.335,519.941,1011.302,741.592
163,2016,ÓLEO COMBUSTÍVEL (m3),421194.643,298806.52,452213.614,789616.851,314063.656,285124.16099999996,532924.555,470281.324,1179530.979,269676.31200000003,467864.665,861313.337,322513.767
164,2016,ÓLEO DIESEL (OUTROS ) (m3),3173.422,3236.496,2616.9829999999997,2171.511,3207.642,1622.602,3777.544,1823.777,1727.824,1952.783,2866.302,13863.636,10678.13
165,2016,ÓLEO DIESEL (m3),7265700.970000001,6962022.885,16278351.854,10260292.012,7087532.707,8687850.233,6248438.753,7360027.248000001,8180101.034999999,6062069.36,5124860.442,8204973.4629999995,10834919.184
166,2016,ÓLEO DIESEL MARÍTIMO (m3),118421.98999999999,88467.65299999999,72295.456,57875.053,63910.964,69332.2,61973.839,189416.128,56746.371,168813.636,326369.694,93867.856,73344.418
167,2016,ÓLEO DIESEL S-10 (m3),2091980.039,2925779.779,1960352.049,1693189.932,2556368.507,3206572.96,2516864.432,2765328.6640000003,5675253.077,3047483.913,2326244.129,2891013.381,1994125.668
168,2016,ÓLEO DIESEL S-1800 (m3),40230.715,53253.298,62563.89,45575.994,53325.915,51997.947,472954.33599999995,52909.221,107481.26999999999,46704.093,52386.429,49490.89,44021.896
169,2016,ÓLEO DIESEL S-500 (m3),4126592.82,5144400.624,5143211.696,3975281.652,3315874.947,4984506.6680000005,7516737.849,4469675.33,3809756.798,10446166.362,7086799.369,4595608.196,5665521.501
170,2017,ETANOL HIDRATADO (m3),1207607.7400000002,1220313.5159999998,1542612.346,2589850.27,1218989.337,1650878.1700000002,8179217.389,1972634.7820000001,1081200.886,1251177.004,1234797.4170000001,1862958.699,2271311.066
171,2017,GASOLINA C (m3),8328824.287,5008771.1959999995,4899317.703,6483222.393,5596346.853,4140964.091,6280407.924,7950955.949999999,5517347.669,6130301.487000001,13665641.967,7414386.219,6882576.287
172,2017,GASOLINA DE AVIAÇÃO (m3),4824.152,6018.449,8446.866,8071.3,5381.197,14661.232,8999.486,6618.37,9909.033,7903.6810000000005,9499.190999999999,7572.629,4816.6720000000005
173,2017,GLP (m3),2060009.3281288757,4114811.706349501,2189470.2893165266,1732322.0441581397,2393121.927070594,1442410.2314518748,1562989.405371439,2179387.864523601,1546210.323300619,1302901.1896626344,2122130.084907625,2395653.34194428,1736075.0572925569
174,2017,GLP - Até P13 (m3),1611043.3315217386,1157873.757246378,959783.7210144927,1681453.0597826084,1734046.0072463774,1323282.7210144924,1583894.0706521734,2627224.6938405796,1529934.954710146,1202940.402173912,1719985.3423913042,1099396.9999999998,1192466.1050724636
175,2017,GLP - Outros (m3),370523.30029897427,568344.5330018604,388336.56605424156,343117.4686481422,440677.0251250153,661607.3346979017,412792.33627806423,476115.2574767018,1487587.0125089204,659535.334606382,529381.6419842271,673136.58467929,343013.2314518745
176,2017,QUEROSENE DE AVIAÇÃO (m3),638383.908,859906.35,1055176.197,596854.341,902665.862,842539.537,697727.2139999999,1589429.1300000001,3174103.113,798107.257,655445.524,913917.5819999999,664104.721
177,2017,QUEROSENE ILUMINANTE (m3),777.347,585.621,1712.3249999999998,1245.231,500.658,469.161,586.624,407.578,380.04999999999995,627.362,2150.717,518.798,813.044
178,2017,ÓLEO COMBUSTÍVEL (m3),336852.412,412231.243,283561.695,525877.613,778294.323,275661.678,262890.50299999997,626007.1950000001,410651.396,1204813.134,306771.619,450487.559,894993.3559999999
179,2017,ÓLEO DIESEL (OUTROS ) (m3),2466.61,2192.4139999999998,2604.499,14017.527,9763.418,2863.744,2628.406,1910.2269999999999,1204.105,2315.368,1357.442,3209.5860000000002,1806.78
180,2017,ÓLEO DIESEL (m3),11000475.655087901,7381160.381024858,6707878.153497621,16469144.143299827,10437676.739452228,7068666.674303683,8774479.15656789,6069412.977590747,7453547.229856999,8461748.951028578,6161372.974053276,5162766.413587684,8396255.520648671
181,2017,ÓLEO DIESEL MARÍTIMO (m3),51189.14039524243,168152.36496166035,246544.43528720894,96924.2045571516,72680.16365876263,110980.44835507026,90841.83590052229,70758.6423468415,55242.73775247466,54488.81965985535,75090.06138903352,54948.376661133065,188592.1250750439
182,2017,ÓLEO DIESEL S-10 (m3),6215491.501822803,3369617.777579311,2539707.8807532876,3156850.1307016616,2123654.4109831476,2342075.068932559,3446015.66335389,2165283.694642798,1863616.1536111184,2868220.30707543,3594022.0354909343,2742616.625375119,2870538.299677937
183,2017,ÓLEO DIESEL S-1800 (m3),34385.029,13052.985,26178.03,35181.034,42479.883,43243.314,55305.517,65394.95,41734.351,41262.364,56952.529,444646.192,24875.354
184,2017,ÓLEO DIESEL S-500 (m3),3563724.9065324715,10120786.988919891,6957334.020214157,4372870.056195327,5481633.648965713,3818490.3022607616,4988519.1051719645,4918152.675014823,3876527.506021443,3185442.5743154315,4892330.286498196,7328196.711201728,4433402.100688088
185,2018,ETANOL HIDRATADO (m3),3293643.012,1902705.938,1802459.442,2280427.781,4049675.502,1821330.71,2455378.9760000003,10741001.756,2907883.958,1555281.8390000002,1763052.256,1733606.725,2462990.451
186,2018,GASOLINA C (m3),6288624.333,7752470.172,4487802.673,4245088.473,5498570.981000001,4800659.966,3566917.2939999998,5521164.024,6506599.541,5006124.002,5206801.807,11324971.879,6497763.379000001
187,2018,GASOLINA DE AVIAÇÃO (m3),4902.213,4271.638,5977.245,8030.201,7624.076,4641.036,13244.517,8793.095,6189.135,9014.007,7882.758999999999,8915.573,7436.833
188,2018,GLP (m3),1694645.3967391308,2048522.3260869598,4096554.3985507293,2192794.9094202896,1714446.1992753618,2347282.3097826084,1456638.1159420295,1518106.2409420286,2151766.8442028975,1522167.6249999995,1288880.7989130425,2119160.8858695645,2362806.28623188
189,2018,GLP - Até P13 (m3),1096360.3478260871,1156184.6250000002,1588306.976449275,1133479.3496376816,943694.867753623,1678050.8369565222,1689359.3115942024,1294156.3985507241,1574143.061594203,2622763.1612318875,1515426.266304347,1178347.9528985503,1687820.1521739124
190,2018,GLP - Outros (m3),659462.157608696,360277.7681159419,361921.61594202864,563459.8677536229,388688.2753623189,345185.93115942075,441110.0489130429,673446.9746376807,400488.9981884057,474379.2644927539,1473791.2373188415,677368.6431159411,536098.2463768116
191,2018,QUEROSENE DE AVIAÇÃO (m3),711281.98,695672.003,935673.604,1129765.378,632832.84,963654.078,880676.852,749655.259,1596955.608,3517840.305,830510.672,690864.186,993031.539
192,2018,QUEROSENE ILUMINANTE (m3),646.7,704.572,623.654,1693.436,1203.5320000000002,514.896,422.51300000000003,472.302,376.36199999999997,554.602,547.337,2312.405,542.2429999999999
193,2018,ÓLEO COMBUSTÍVEL (m3),772214.714,229927.345,230351.524,162115.41700000002,345184.773,463256.045,194443.96,180064.58,433924.755,338274.597,667071.13,212456.935,401861.82700000005
194,2018,ÓLEO DIESEL (OUTROS ) (m3),1671.844,2646.387,2579.608,1343.597,1385.0,2048.016,1389.235,3404.0,13817.271,10308.478,2727.748,2577.995,2812.565
195,2018,ÓLEO DIESEL (m3),8576654.848,11021578.326,7700854.152,6706631.118,16724393.301,10740322.937,7042946.541999999,8881384.355,6339556.655,7517469.075,8496631.277,6315874.636,5194637.1219999995
196,2018,ÓLEO DIESEL MARÍTIMO (m3),56813.231,59479.131,54281.896,52231.588,190215.143,51560.684,180494.885,221896.207,83796.63,72133.27,107459.419,94738.557,62525.083
197,2018,ÓLEO DIESEL S-10 (m3),2056670.73,3213929.1240000003,3965441.548,3060149.691,3071051.162,6869078.275,3821577.046,2796591.8279999997,3502758.037,2403447.41,2614415.586,3814904.8819999998,2418038.299
198,2018,ÓLEO DIESEL S-1800 (m3),3283.388,161.709,748.73,288938.238,35977.41,35262.803,43472.695,47301.547,22661.356,39293.808,42246.852,27656.741,5782.1990000000005
199,2018,ÓLEO DIESEL S-500 (m3),3842050.143,3083601.548,4881524.737,6967214.988,4421544.4399999995,3356396.194,9713908.632,6821195.056,4097024.151,5238796.2809999995,3844255.577,4837811.821,4616384.268
200,2019,ETANOL HIDRATADO (m3),2984883.943,3748832.0209999997,2119356.7,1941816.454,2554179.768,4898875.024999999,2025052.011,2677238.788,12595236.706,3502937.4110000003,1953186.133,2010974.6130000001,2075530.617
201,2019,GASOLINA C (m3),6379820.913000001,6330975.847,7689210.856000001,4459519.163,4201346.122,5416047.694,4977203.926,3649427.607,5634142.371,6394162.277000001,5128409.571,5232595.279,10837211.914
202,2019,GASOLINA DE AVIAÇÃO (m3),6304.42,4119.649,4032.946,4807.244,8104.084,7177.552,4456.136,12632.695,7911.777999999999,5121.146,7726.019,6088.325,7809.266
203,2019,GLP (m3),2351013.8532608706,1683579.3007246368,2027796.6086956519,4076591.429347821,2194622.54347826,1718811.3768115938,2302360.2590579707,1450813.016304348,1532261.7336956528,2140337.65942029,1541262.9528985517,1282267.8224637678,2116117.6612318833
204,2019,GLP - Até P13 (m3),1169211.143115941,1667507.8641304346,1092510.7989130435,1163020.8532608694,1571684.706521739,1142066.2047101445,945558.0942028976,1680126.3061594197,1676245.7445652175,1279992.2518115933,1556152.9619565217,2597073.4999999977,1512042.9836956526
205,2019,GLP - Outros (m3),682579.5597826084,549600.2336956522,634852.3949275357,358302.21739130403,369240.8804347825,568652.9528985501,399196.7481884057,336709.72826086974,435991.3550724635,674768.1086956522,403587.0489130432,471643.64673913026,1479517.9293478243
206,2019,QUEROSENE DE AVIAÇÃO (m3),985720.687,674979.345,663242.84,921179.521,1070774.834,606931.4,930305.073,867721.5640000001,743929.003,1471784.5219999999,3554957.764,799696.5360000001,669669.703
207,2019,QUEROSENE ILUMINANTE (m3),428.063,576.89,632.748,463.43899999999996,1440.939,1104.118,363.909,421.709,317.487,410.23199999999997,327.77,476.54999999999995,1915.9180000000001
208,2019,ÓLEO COMBUSTÍVEL (m3),270204.732,620326.074,156605.361,184726.85,139211.902,249077.68,275361.082,174605.19,193905.429,328448.148,318106.53,717712.602,152930.546
209,2019,ÓLEO DIESEL (OUTROS ) (m3),12365.5,10895.0,2042.69,2402.372,2093.361,1399.0,2969.361,1444.0,1388.909,1313.0,1278.0,1886.0,3108.909
210,2019,ÓLEO DIESEL (m3),5364590.865,8531286.156,11610479.359,8062470.2809999995,6864488.5649999995,17115548.415,11048599.6,7453472.216,8906029.857,6476897.847999999,7927947.544,8751050.417,6484034.325
211,2019,ÓLEO DIESEL MARÍTIMO (m3),90251.89199999999,79232.158,110141.383,94736.536,80906.349,68137.961,70189.756,82634.62999999999,65149.505,217376.179,63078.286,222519.409,287415.14200000005
212,2019,ÓLEO DIESEL S-10 (m3),4195851.381,2901848.565,3600841.498,4551066.775,3025818.414,2543149.42,3946174.3819999998,5062520.634000001,3849672.684,3573244.444,8314900.8610000005,4809724.832,3581741.288
213,2019,ÓLEO DIESEL S-1800 (m3),200.0,14920.753,21974.311,14398.201,17524.964,24541.345,22030.579,5500.374,116087.552,584.8240000000001,103.201,191.0,195.0
214,2019,ÓLEO DIESEL S-500 (m3),3744266.42,4591374.268,3478345.733,4238473.76,4103808.541,3352161.793,2749478.566,4250370.043,6482409.615,3987066.078,2991272.4790000003,8699305.662,6157399.92
215,2020,ETANOL HIDRATADO (m3),1267096.156,1911556.628,2541007.057,1410202.0720000002,1311979.749,1686922.051,2362613.256,631479.372,943611.534,7883498.013,2508435.454,1650366.139,1382377.4610000001
216,2020,GASOLINA C (m3),6687484.479,4321369.1790000005,4321529.564,5278414.314,3173367.108,3114612.064,3907340.726,3463238.107,2518120.787,3948562.312,4098265.033,3138473.255,3026043.584
217,2020,GASOLINA DE AVIAÇÃO (m3),5266.267,4414.916,2868.025,2643.194,2965.999,4984.585,4734.813,2606.083,7717.067999999999,5118.082,3334.3089999999997,4414.421,4081.696
218,2020,GLP (m3),1675482.1612318836,1629642.5724637678,1097225.9384057978,1374178.09057971,3064847.0344202886,1761146.1105072473,1421943.0942028982,1880712.8623188399,1232517.4184782617,1279704.5507246372,1747376.2047101452,1234468.286231884,1002148.8568840579
219,2020,GLP - Até P13 (m3),2049277.8514492742,1239406.4347826089,980645.3876811594,1385225.1105072466,956197.9945652175,995758.418478261,1294149.476449275,920971.393115942,729253.413043478,1327972.5163043481,1204872.3586956519,884604.532608695,1125406.039855073
220,2020,GLP - Outros (m3),248772.05072463801,1015569.1829710145,521649.57246376853,441297.7065217396,495396.85507246386,276319.42391304363,283946.1811594203,453226.86050724576,313496.8931159418,272895.4438405796,347510.2572463772,424770.2137681161,212621.40579710144
221,2020,QUEROSENE DE AVIAÇÃO (m3),413569.928,418625.849,176114.724,184893.26,302790.161,358052.623,238020.484,361719.786,194298.08,151246.281,395951.21099999995,1396591.332,491430.717
222,2020,QUEROSENE ILUMINANTE (m3),1466.4,342.8,364.796,353.996,215.2,980.1,772.6,423.1,264.9,385.2,127.3,158.0,363.4
223,2020,ÓLEO COMBUSTÍVEL (m3),104155.347,172496.963,519698.056,170311.376,182967.64299999998,131978.184,136213.921,174937.743,95380.466,74858.623,134108.376,146470.686,550435.396
224,2020,ÓLEO DIESEL (OUTROS ) (m3),1671.0,1800.0,968.0,310.0,345.0,6725.485,7515.0,2108.0,1639.4,1218.4850000000001,839.0,1293.0,1871.4
225,2020,ÓLEO DIESEL (m3),4980544.299,3848504.8200000003,6194815.598,7975737.944,5244596.58,4156285.934,12257301.291000001,8560317.991999999,5710410.209000001,6831181.527000001,5191224.045,6579181.414,7173481.555
226,2020,ÓLEO DIESEL MARÍTIMO (m3),35498.084,158248.289,28316.065,159359.792,209706.776,81027.254,69485.807,96426.73300000001,81468.726,64483.409,57853.86,55169.971000000005,68857.43
227,2020,ÓLEO DIESEL S-10 (m3),2732487.327,2230959.018,6445824.244,4190097.551,3060374.739,3502694.415,2509258.819,3308729.74,3967276.432,2588316.213,2031456.614,3250918.496,3851599.968
228,2020,ÓLEO DIESEL S-1800 (m3),37987.42,1901.987,1050.0,1328.4650000000001,8397.991,5753.707,9403.377,15144.893,0.0,5148.0,2677.0,567.0,707.0
229,2020,ÓLEO DIESEL S-500 (m3),4093609.924,2351354.461,1707566.19,5714536.801999999,4292872.927,2542565.96,3230655.008,2616642.817,3206156.8140000002,3146486.752,2321132.656,1779043.122,2746693.393
